seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
17259,2001,3106,Brad Miller,NA,C,24,3,NBA,CHI,57,45,1434,4.2,9.7,0.435,0,0.1,0.2,4.2,9.6,0.438,4.2,5.7,0.743,3.6,6.9,10.5,2.7,0.8,1,1.8,4.4,12.7
17260,2001,2900,Brent Barry,NA,SG,29,6,NBA,SEA,67,20,1778,4,8.1,0.494,2.2,4.6,0.476,1.8,3.5,0.517,1.7,2.1,0.816,0.7,3.6,4.3,4.6,1.6,0.3,1.7,2.6,11.9
17261,2001,2702,Brent Price,NA,PG,32,8,NBA,VAN,6,0,30,3.6,13.2,0.273,1.2,4.8,0.25,2.4,8.4,0.286,7.2,8.4,0.857,1.2,3.6,4.8,6,2.4,0,4.8,9.6,15.6
17262,2001,3043,Brevin Knight,NA,PG,25,4,NBA,TOT,53,43,1457,3.4,9.2,0.375,0,0.2,0.1,3.4,8.9,0.382,1.3,1.6,0.818,0.6,3.6,4.2,7.7,2.5,0.1,2.2,3.8,8.2
17263,2001,3043,Brevin Knight,NA,PG,25,4,NBA,CLE,6,0,93,0.8,5.8,0.133,0,0,NA,0.8,5.8,0.133,1.9,2.3,0.833,0.4,2.3,2.7,9.7,2.3,0.4,2.7,6.6,3.5
17264,2001,3043,Brevin Knight,NA,PG,25,4,NBA,ATL,47,43,1364,3.6,9.4,0.385,0,0.3,0.1,3.6,9.1,0.393,1.3,1.6,0.817,0.6,3.7,4.2,7.5,2.5,0.1,2.2,3.6,8.6
17265,2001,3231,Brian Cardinal,NA,PF,23,1,NBA,DET,15,0,126,2.9,8.9,0.323,0,1.4,0,2.9,7.4,0.385,3.1,5.1,0.611,2.3,4.3,6.6,0.9,2,0.6,2.6,7.7,8.9
17266,2001,2840,Brian Grant,NA,C,28,7,NBA,MIA,82,79,2771,6.3,13.1,0.479,0,0,0,6.3,13.1,0.48,3.7,4.6,0.797,2.8,6.5,9.3,1.3,0.8,0.9,2.2,3.8,16.2
17267,2001,2410,Brian Shaw,NA,SG,34,12,NBA,LAL,80,28,1833,3.2,8.1,0.399,0.8,2.7,0.311,2.4,5.4,0.442,1,1.3,0.797,0.9,5,6,5.1,1,0.5,1.9,3.1,8.3
17268,2001,3107,Brian Skinner,NA,PF,24,3,NBA,LAC,39,23,584,3.9,9.9,0.398,0,0,NA,3.9,9.9,0.398,2,3.6,0.542,3.4,7,10.4,1.1,0.9,0.7,2,3.8,9.9
17269,2001,2975,Bruce Bowen,NA,SF,29,5,NBA,MIA,82,72,2685,2.8,7.8,0.363,1.4,4.1,0.336,1.4,3.7,0.394,1.3,2.2,0.609,0.6,2.7,3.3,1.8,1.1,0.7,1,3.6,8.4
17270,2001,3108,Bruno Šundov,NA,C,20,3,NBA,IND,11,4,120,6,12.3,0.488,0,1.2,0,6,11.1,0.541,0.9,1.5,0.6,1.2,5.7,6.9,0.6,0.6,1.2,0.9,6.3,12.9
17271,2001,2901,Bryant Reeves,NA,C,27,6,NBA,VAN,75,48,1832,5,10.8,0.46,0,0.1,0.25,5,10.8,0.462,2.2,2.8,0.796,2.6,6.3,8.9,1.6,0.8,1.1,1.8,4.8,12.2
17272,2001,2703,Bryant Stith,NA,SG,30,9,NBA,BOS,78,74,2504,3.5,8.8,0.401,1.3,3.5,0.376,2.2,5.3,0.417,2.5,3,0.845,0.9,3.1,4.1,2.4,1.3,0.2,1.3,2.6,10.9
17273,2001,3109,Bryce Drew,NA,PG,26,3,NBA,CHI,48,41,1305,3.4,9,0.379,1.1,2.9,0.381,2.3,6.1,0.378,0.4,0.5,0.737,0.3,1.6,1.9,5.1,0.9,0.1,1.9,2.7,8.3
17274,2001,2775,Bryon Russell,NA,SF,30,8,NBA,UTA,78,46,2473,4.5,10.2,0.44,1.4,3.3,0.413,3.1,6.8,0.453,3.2,4.1,0.779,1.4,3.4,4.8,2.3,1.4,0.3,1.6,3.3,13.6
17275,2001,3174,Cal Bowdler,NA,SF,23,2,NBA,ATL,44,0,375,5.1,10.9,0.465,0.1,0.5,0.2,5,10.5,0.477,3.2,3.8,0.825,2.9,4.5,7.4,0.4,1,2,1.1,4.3,13.4
17276,2001,2776,Calbert Cheaney,NA,SG,29,8,NBA,DEN,9,5,153,2.4,7.1,0.333,0,0,NA,2.4,7.1,0.333,0.2,0.5,0.5,1.2,3.5,4.7,2.1,0.9,0.5,1.2,3.3,4.9
17277,2001,3175,Calvin Booth,NA,C,24,2,NBA,TOT,55,29,933,4.6,9.7,0.476,0,0,NA,4.6,9.7,0.476,2,3,0.679,3,6.5,9.5,1.6,1.1,4.3,2,5.6,11.3
17278,2001,3175,Calvin Booth,NA,C,24,2,NBA,WAS,40,22,640,4.2,9.5,0.44,0,0,NA,4.2,9.5,0.44,1.9,2.5,0.733,3,6.8,9.8,1.3,1,4.6,2,5.1,10.2
17279,2001,3175,Calvin Booth,NA,C,24,2,NBA,DAL,15,7,293,5.7,10.3,0.548,0,0,NA,5.7,10.3,0.548,2.5,4.1,0.606,2.9,5.9,8.8,2.3,1.5,3.7,2.1,6.8,13.8
17280,2001,2842,Carlos Rogers,NA,C,29,7,NBA,HOU,39,0,544,5,7.3,0.682,0,0.1,0,5,7.2,0.688,1.9,3.4,0.558,3.2,6,9.2,0.6,0.7,1.2,1.1,2.2,11.8
17281,2001,2572,Cedric Ceballos,NA,SF,31,11,NBA,TOT,40,0,559,6.5,14.7,0.441,1.4,4.7,0.301,5.1,10,0.506,2.4,2.8,0.86,2.2,4.6,6.8,1.3,1,0.5,2.1,3.9,16.8
17282,2001,2572,Cedric Ceballos,NA,SF,31,11,NBA,DET,13,0,166,6.1,15.4,0.394,2.4,8.7,0.275,3.7,6.7,0.548,1.7,2.2,0.8,1.5,4.1,5.6,1.5,1.3,0.7,2,4.1,16.3
17283,2001,2572,Cedric Ceballos,NA,SF,31,11,NBA,MIA,27,0,393,6.7,14.5,0.462,1,3,0.333,5.7,11.5,0.496,2.7,3,0.879,2.5,4.9,7.3,1.2,0.9,0.4,2.1,3.8,17
17284,2001,3045,Cedric Henderson,1975,SF,25,4,NBA,CLE,55,10,961,3.8,9.8,0.389,0,0.3,0.125,3.8,9.5,0.398,1.1,1.7,0.652,0.7,2.7,3.4,3,1.1,0.9,2.4,3.8,8.8
17285,2001,2230,Charles Oakley,NA,PF,37,16,NBA,TOR,78,77,2767,4,10.2,0.388,0.1,0.6,0.224,3.8,9.6,0.399,1.7,2,0.836,1.8,7.8,9.6,3.4,1,0.6,1.8,3.4,9.7
17286,2001,2843,Charlie Ward,NA,PG,30,7,NBA,NYK,61,33,1492,3.7,9,0.416,1.6,4.2,0.383,2.1,4.8,0.444,1.4,1.7,0.8,0.8,3.1,3.8,6.6,1.7,0.2,2.7,3.2,10.4
17287,2001,3048,Chauncey Billups,NA,SG,24,4,NBA,MIN,77,33,1790,5,11.8,0.422,1.5,3.9,0.376,3.5,7.9,0.445,2.9,3.4,0.842,0.6,2.5,3.2,5.2,1,0.2,2.2,3.6,14.3
17288,2001,2904,Cherokee Parks,NA,C,28,6,NBA,TOT,65,31,1054,4.6,9.4,0.489,0,0.2,0,4.6,9.2,0.5,1.1,1.5,0.705,2.4,5.4,7.8,1.6,0.9,1.2,1.4,4.2,10.2
17289,2001,2904,Cherokee Parks,NA,C,28,6,NBA,WAS,13,0,178,3.6,7.7,0.474,0,0,NA,3.6,7.7,0.474,2.4,3.4,0.706,2.6,5.5,8.1,1.4,1.2,2.2,2,4,9.7
17290,2001,2904,Cherokee Parks,NA,C,28,6,NBA,LAC,52,31,876,4.8,9.7,0.492,0,0.2,0,4.8,9.5,0.504,0.8,1.1,0.704,2.4,5.4,7.8,1.6,0.8,1,1.3,4.2,10.3
17291,2001,2905,Chris Carr,NA,SG,26,6,NBA,BOS,35,0,309,6.2,13,0.473,2,4.3,0.459,4.2,8.7,0.48,5.4,7,0.767,1.3,3.8,5.1,1.3,0.5,0.3,2.2,5.2,19.7
17292,2001,2844,Chris Childs,NA,PG,33,7,NBA,TOT,77,5,1859,2.6,6.5,0.403,0.6,2.1,0.302,2,4.4,0.45,1.2,1.4,0.845,0.5,3.4,3.9,6.9,1.1,0.3,3,4.7,7
17293,2001,2844,Chris Childs,NA,PG,33,7,NBA,NYK,51,5,1309,2.6,6.1,0.419,0.6,1.8,0.313,2,4.3,0.462,1.1,1.3,0.848,0.4,3.4,3.8,6.5,1,0.2,2.7,4.4,6.7
17294,2001,2844,Chris Childs,NA,PG,33,7,NBA,TOR,26,0,550,2.7,7.4,0.372,0.8,2.7,0.286,2,4.6,0.423,1.4,1.6,0.84,0.7,3.5,4.2,7.8,1.4,0.5,3.8,5.4,7.7
17295,2001,3050,Chris Crawford,NA,PF,25,4,NBA,ATL,47,22,901,4.9,10.8,0.452,0.2,0.9,0.273,4.6,9.9,0.468,2.7,3.3,0.819,1.1,3.3,4.4,1.5,0.8,0.6,2.5,4.7,12.7
17296,2001,2349,Chris Dudley,NA,C,35,14,NBA,PHO,53,33,613,1.7,4.3,0.397,0,0,NA,1.7,4.3,0.397,0.8,2.1,0.389,3.8,7,10.7,1.1,0.8,1.7,1.5,6.5,4.2
17297,2001,3051,Chris Garner,NA,PG,25,2,NBA,GSW,8,0,149,1.7,8.9,0.189,0,1.7,0,1.7,7.2,0.233,1.2,1.4,0.833,0.5,2.4,2.9,4.3,1.7,0.2,2.2,4.3,4.6
17298,2001,2642,Chris Gatling,NA,PF,33,10,NBA,CLE,74,6,1670,7.1,15.8,0.449,0.6,2,0.304,6.5,13.8,0.47,3.4,4.9,0.684,2.1,6.3,8.4,1.3,1.1,0.6,2.6,4,18.2
17299,2001,3176,Chris Herren,NA,PG,25,2,NBA,BOS,25,7,408,2.6,8.5,0.302,1.4,4.9,0.291,1.1,3.6,0.317,0.8,1.1,0.75,0.4,1.5,1.9,4.9,1.2,0,1.8,3.8,7.3
17300,2001,3232,Chris Mihm,NA,C,21,1,NBA,CLE,59,43,1166,5.3,12.1,0.442,0,0,0,5.3,12,0.444,3.1,3.9,0.794,3.3,5.4,8.6,0.5,0.6,1.6,2.5,4.8,13.8
17301,2001,2780,Chris Mills,NA,SF,31,8,NBA,GSW,15,8,493,5.2,13.9,0.372,0.5,1.8,0.28,4.7,12.1,0.386,2.3,2.6,0.861,1.8,5,6.8,1.3,0.7,0.4,1.5,3.1,13.1
17302,2001,2232,Chris Mullin,NA,SF,37,16,NBA,GSW,20,8,374,3.5,10.2,0.34,1.8,5,0.365,1.6,5.2,0.315,2.3,2.7,0.857,1,3,3.9,1.8,1.5,1,1.8,2.7,11.1
17303,2001,3233,Chris Porter,NA,SF,22,1,NBA,GSW,51,35,1147,5.4,14,0.389,0,0.2,0,5.4,13.8,0.393,3,4.4,0.667,2.8,3.1,5.9,1.9,1.4,0.2,1.9,3.5,13.8
17304,2001,2781,Chris Webber,NA,PF,27,8,NBA,SAC,70,70,2836,10,20.8,0.481,0,0.4,0.071,10,20.4,0.488,4.1,5.9,0.703,2.3,7.6,9.9,3.7,1.2,1.5,2.5,2.9,24.1
17305,2001,2782,Chris Whitney,NA,PG,29,8,NBA,WAS,59,31,1532,4.3,11,0.387,2.2,5.8,0.375,2.1,5.2,0.401,2.4,2.7,0.894,0.3,2.2,2.5,5.8,1.3,0.1,2.4,3.5,13.1
17306,2001,2706,Christian Laettner,NA,C-PF,31,9,NBA,TOT,78,48,1663,6,11.9,0.503,0.1,0.3,0.308,5.9,11.6,0.507,3.7,4.4,0.833,2.6,5.3,7.9,2.7,1.5,1,3,5.2,15.8
17307,2001,2706,Christian Laettner,NA,C,31,9,NBA,DAL,53,35,930,6.4,12.5,0.511,0,0.1,0.333,6.3,12.4,0.513,2.6,3.2,0.817,2.9,5.3,8.2,2.6,1.5,1,2.7,6.2,15.4
17308,2001,2706,Christian Laettner,NA,PF,31,9,NBA,WAS,25,13,733,5.5,11.2,0.491,0.1,0.5,0.3,5.4,10.7,0.5,5.1,6,0.844,2.1,5.4,7.5,2.8,1.5,0.9,3.3,4.1,16.2
17309,2001,3177,Chucky Atkins,NA,PG,26,2,NBA,DET,81,75,2363,5.8,14.5,0.399,1.8,5.2,0.357,3.9,9.3,0.423,1.4,2,0.692,0.4,2.2,2.6,5,1,0.1,2.3,2.8,14.8
17310,2001,2490,Chucky Brown,NA,SF,32,12,NBA,TOT,26,2,339,4.2,10.1,0.421,0,0.3,0,4.2,9.8,0.435,2.3,3.6,0.647,0.8,4.9,5.7,1.2,1,0.7,0.8,3.9,10.8
17311,2001,2490,Chucky Brown,NA,SF,32,12,NBA,GSW,6,0,74,4.4,9.7,0.45,0,1,0,4.4,8.8,0.5,2.9,4.9,0.6,1.5,7.3,8.8,2.4,1.5,0.5,1,4.9,11.7
17312,2001,2490,Chucky Brown,NA,SF,32,12,NBA,CLE,20,2,265,4.2,10.2,0.413,0,0.1,0,4.2,10.1,0.419,2.2,3.3,0.667,0.7,4.2,4.9,0.8,0.8,0.8,0.8,3.7,10.6
17313,2001,2707,Clarence Weatherspoon,NA,PF,30,9,NBA,CLE,82,82,2774,4.5,9,0.501,0,0,NA,4.5,9,0.501,3,3.8,0.79,2.9,7.4,10.3,1.3,1.1,1.4,1.5,2.2,12
17314,2001,2492,Clifford Robinson,NA,PF,34,12,NBA,PHO,82,82,2751,6.6,15.5,0.422,1.2,3.3,0.361,5.4,12.3,0.439,3.3,4.7,0.709,1.4,3,4.4,3.1,1.1,1.1,2.4,3.4,17.6
17315,2001,3112,Corey Benjamin,NA,PG,22,3,NBA,CHI,65,5,857,4.8,12.7,0.381,0.9,3.4,0.259,3.9,9.3,0.425,2.4,3.5,0.675,1.6,2.6,4.2,2.9,1.2,0.7,2.6,5.4,12.9
17316,2001,3178,Corey Maggette,NA,SF,21,2,NBA,LAC,69,9,1359,6,12.9,0.462,0.5,1.5,0.304,5.5,11.4,0.483,5.9,7.6,0.774,2.3,5.4,7.7,2.2,0.9,0.2,2.8,3.7,18.3
17317,2001,2783,Corie Blount,NA,PF,32,8,NBA,TOT,68,6,1305,3.6,8.1,0.442,0.1,0.2,0.25,3.5,7.9,0.448,1.4,2.3,0.614,5,6,11,1.6,1.2,0.6,2,4.6,8.6
17318,2001,2783,Corie Blount,NA,PF,32,8,NBA,PHO,30,6,387,2.1,4.4,0.489,0,0,NA,2.1,4.4,0.489,0.7,1.4,0.533,3.3,4.7,7.9,0.7,1.2,0.5,1.7,7,5
17319,2001,2783,Corie Blount,NA,PF,32,8,NBA,GSW,38,0,918,4.2,9.7,0.433,0.1,0.3,0.25,4.1,9.4,0.439,1.7,2.7,0.632,5.7,6.6,12.4,2,1.1,0.7,2.2,3.5,10.2
17320,2001,2908,Corliss Williamson,NA,SF,27,6,NBA,TOT,69,40,1686,6.9,13.8,0.502,0,0,0,6.9,13.8,0.504,3.2,5.1,0.637,2.3,4.5,6.9,1.3,1.1,0.4,2.3,4,17.1
17321,2001,2908,Corliss Williamson,NA,SF,27,6,NBA,TOR,42,31,886,6.2,13.2,0.471,0,0.1,0,6.2,13.1,0.474,3.4,5.3,0.646,2.3,3.9,6.2,1.3,0.6,0.5,2.6,4,15.8
17322,2001,2908,Corliss Williamson,NA,SF,27,6,NBA,DET,27,9,800,7.7,14.5,0.534,0,0,NA,7.7,14.5,0.534,3,4.8,0.626,2.4,5.2,7.6,1.3,1.6,0.4,2,3.9,18.5
17323,2001,2909,Cory Alexander,NA,PG,27,6,NBA,ORL,26,0,227,2.9,8.9,0.321,0.6,2.5,0.25,2.2,6.3,0.35,1.9,2.9,0.667,0,4,4,5.7,2.5,0,4,4.6,8.2
17324,2001,3234,Courtney Alexander,NA,PG,23,1,NBA,TOT,65,24,1382,6.2,14.9,0.417,0.4,1.2,0.37,5.8,13.7,0.421,3.2,3.9,0.82,1.1,2.6,3.7,1.6,1.2,0.1,2,3.6,16.1
17325,2001,3234,Courtney Alexander,NA,PG,23,1,NBA,DAL,38,6,472,4.7,13.6,0.348,0.2,0.8,0.3,4.5,12.8,0.351,2.5,3.4,0.733,1.5,3.3,4.8,1.6,1.2,0.2,1.6,5.8,12.2
17326,2001,3234,Courtney Alexander,NA,PG,23,1,NBA,WAS,27,18,910,7,15.6,0.448,0.6,1.4,0.389,6.4,14.2,0.454,3.6,4.2,0.857,0.9,2.3,3.2,1.6,1.1,0.1,2.1,2.5,18.1
17327,2001,3114,Cuttino Mobley,NA,SG,25,3,NBA,HOU,79,49,3002,6.3,14.6,0.434,1.1,3,0.357,5.2,11.5,0.454,4.7,5.7,0.831,1,3.8,4.8,2.3,1,0.3,2,2,18.4
17328,2001,2644,Dale Davis,NA,C,31,10,NBA,POR,81,43,2162,4,8.1,0.497,0,0.1,0,4,8,0.501,1.6,2.5,0.632,3.9,6.2,10.1,1.7,0.7,1.3,1.1,3.3,9.7
17329,2001,3235,Dalibor Bagarić,NA,C,20,1,NBA,CHI,35,0,259,2.4,9,0.262,0,0.1,0,2.4,8.9,0.266,1.8,3.9,0.464,3.1,4.7,7.8,1.4,1.3,2.2,2.9,6.1,6.5
17330,2001,3115,Damon Jones,NA,PG,24,3,NBA,VAN,71,10,1415,4.3,10.6,0.409,2.1,5.9,0.364,2.2,4.7,0.465,0.9,1.3,0.712,0.4,2.7,3.2,5.7,0.9,0,1.9,1.5,11.7
17331,2001,2911,Damon Stoudamire,NA,PG,27,6,NBA,POR,82,82,2655,5.5,12.7,0.434,1.1,3,0.374,4.4,9.7,0.453,2.3,2.8,0.831,0.9,3.2,4.1,6.3,1.4,0.1,2.6,2.7,14.5
17332,2001,3236,Dan Langhi,NA,SF,23,1,NBA,HOU,33,0,241,5.5,14.8,0.374,0,0.1,0,5.5,14.6,0.378,2.4,4.3,0.552,1.9,4.2,6.1,0.6,1,0.1,1.2,2.4,13.4
17333,2001,2416,Dan Majerle,NA,SG,35,13,NBA,MIA,53,19,1306,2.4,7.1,0.336,1.6,5,0.315,0.8,2.2,0.385,1,1.2,0.818,0.6,4,4.6,2.4,1.5,0.4,1,2.7,7.4
17334,2001,3237,Dan McClintock,NA,C,23,1,NBA,DEN,6,1,58,5.6,11.2,0.5,0,0,NA,5.6,11.2,0.5,0,3.1,0,6.2,4.3,10.6,0.6,0,1.2,1.9,6.8,11.2
17335,2001,2493,Dana Barros,NA,PG,33,12,NBA,DET,60,0,1079,6.1,13.7,0.444,1.5,3.5,0.419,4.6,10.2,0.453,2.3,2.7,0.85,0.2,2.9,3.1,3.7,1,0.1,2,2.1,15.9
17336,2001,3238,Daniel Santiago,NA,C,24,1,NBA,PHO,54,2,581,4,8.3,0.478,0,0,NA,4,8.3,0.478,2.6,3.8,0.689,2.2,4.2,6.3,0.7,1.1,1.3,2.9,6.3,10.5
17337,2001,2576,Danny Ferry,NA,SF,34,11,NBA,SAS,80,29,1688,3.8,8,0.475,1.5,3.3,0.449,2.3,4.7,0.493,0.5,0.6,0.733,1.2,3.6,4.8,1.5,0.6,0.4,1.1,3.6,9.6
17338,2001,3052,Danny Fortson,NA,PF,24,4,NBA,GSW,6,6,203,5.1,8.9,0.58,0,0,NA,5.1,8.9,0.58,7.4,9.6,0.778,5.1,12.2,17.4,0.9,0.4,0,1.8,3.9,17.7
17339,2001,2417,Danny Manning,NA,PF,34,13,NBA,UTA,82,0,1305,6.8,13.8,0.494,0.2,0.8,0.25,6.6,13,0.508,2.8,3.9,0.729,1.8,4.1,5.9,2.5,1.3,0.8,2.6,6,16.6
17340,2001,3239,Darius Miles,NA,SF,19,1,NBA,LAC,81,21,2133,5.4,10.6,0.505,0,0.3,0.053,5.4,10.3,0.519,2.1,4,0.521,2.1,5.9,8.1,1.7,0.9,2.1,2.5,3.2,12.8
17341,2001,2846,Darrell Armstrong,NA,PG,32,7,NBA,ORL,75,75,2767,5.4,13,0.412,1.9,5.2,0.355,3.5,7.8,0.451,2.9,3.2,0.884,1.2,3.2,4.5,6.8,1.8,0.2,2.6,2,15.5
17342,2001,2847,Darrick Martin,NA,PG,29,7,NBA,SAC,31,0,176,5.9,15.5,0.382,2.9,5.5,0.519,3.1,10,0.306,6.3,7.2,0.886,0.4,2.9,3.3,2.9,1.4,0,2,5.5,21.1
17343,2001,2977,Darvin Ham,NA,SF,27,4,NBA,MIL,29,13,540,2.6,5.3,0.488,0.1,0.2,0.667,2.5,5.1,0.481,1.9,3.3,0.592,3.7,4.3,8.1,1.7,1.1,1.4,2.2,5.7,7.3
17344,2001,2645,David Benoit,NA,SF,32,7,NBA,UTA,49,2,446,5.7,11.9,0.483,0.4,1,0.385,5.3,10.8,0.493,2.5,3.1,0.795,1.6,4.9,6.5,1.8,0.5,0.5,2.3,6.1,14.4
17345,2001,2494,David Robinson,NA,C,35,12,NBA,SAS,80,80,2371,6.1,12.5,0.486,0,0,0,6.1,12.5,0.487,5.3,7.1,0.747,3.2,7.3,10.5,1.8,1.2,3,1.9,3.2,17.5
17346,2001,3240,David Vanterpool,NA,PG,27,1,NBA,WAS,22,0,411,4,9.6,0.418,0,0.5,0,4,9.1,0.442,2.6,4.4,0.6,1.3,1.9,3.2,5.8,2,0.3,3.2,3.9,10.7
17347,2001,2786,David Wesley,NA,SG,30,8,NBA,CHH,82,82,3106,6.1,14.4,0.422,1.1,3,0.376,4.9,11.4,0.434,3.1,3.9,0.799,0.7,1.9,2.6,4.2,1.5,0.2,2,2.5,16.4
17348,2001,2298,David Wingate,NA,SG,37,15,NBA,SEA,1,0,9,12,12,1,0,0,NA,12,12,1,0,0,NA,0,0,0,8,0,0,0,4,24
17349,2001,3241,DeShawn Stevenson,NA,SG,19,1,NBA,UTA,40,2,293,3.8,11.2,0.341,0.1,1.5,0.083,3.7,9.7,0.38,3.2,4.7,0.684,1.1,2.3,3.4,2.2,1.2,0.2,3.4,3.6,10.9
17350,2001,2978,Dean Garrett,NA,C,34,5,NBA,MIN,70,21,831,3.2,6.8,0.481,0,0,NA,3.2,6.8,0.481,1.2,1.7,0.692,2.8,6.6,9.4,1,1.1,2.1,1.1,4,7.7
17351,2001,2578,Dee Brown,1968,PG,32,11,NBA,ORL,7,0,155,3.7,10.2,0.364,2.8,7.4,0.375,0.9,2.8,0.333,0.9,1.2,0.8,0,2.6,2.6,2.8,0.9,0,1.6,2.3,11.1
17352,2001,2299,Dell Curry,NA,SG,36,15,NBA,TOR,71,1,956,6.1,14.4,0.424,2.3,5.5,0.428,3.8,8.9,0.422,1.6,1.9,0.843,0.6,2.6,3.2,2.8,1,0.3,1.5,2.5,16.2
17353,2001,3242,DerMarr Johnson,NA,SF,20,1,NBA,ATL,78,21,1313,4,10.7,0.374,1.1,3.5,0.323,2.9,7.2,0.399,1.8,2.4,0.736,1.5,3.3,4.9,1.8,1.2,0.8,2.5,3.7,10.9
17354,2001,3054,Derek Anderson,NA,SG,26,4,NBA,SAS,82,82,2859,5.2,12.5,0.416,1.3,3.2,0.399,3.9,9.3,0.422,4.3,5.1,0.851,0.9,3.6,4.6,3.8,1.5,0.2,2.1,2.4,16
17355,2001,2979,Derek Fisher,NA,PG,26,5,NBA,LAL,20,20,709,3.9,9.5,0.412,1.3,3.2,0.397,2.6,6.3,0.419,2.5,3.1,0.806,0.3,2.7,3,4.4,2,0.1,1.5,2.5,11.6
17356,2001,2647,Derek Strong,NA,PF,32,10,NBA,LAC,28,8,491,3.3,8.6,0.385,0,0.1,0,3.3,8.5,0.388,2.1,2.7,0.757,2.5,5.4,7.9,0.5,1,0.1,1.6,2.2,8.7
17357,2001,2580,Derrick Coleman,NA,PF,33,11,NBA,CHH,34,3,683,5.1,13.4,0.38,1.1,2.7,0.392,4.1,10.8,0.377,3.3,4.8,0.685,2.4,7.3,9.7,2.1,0.5,1.1,2.2,2.8,14.6
17358,2001,3182,Derrick Dial,NA,SG,25,2,NBA,SAS,33,0,207,6.3,14.4,0.434,0.3,1.7,0.2,5.9,12.7,0.466,2.1,3.7,0.571,2.1,4.5,6.6,3.7,0.7,1,2.1,3.8,15
17359,2001,2356,Derrick McKey,NA,SF,34,14,NBA,IND,66,20,987,2.2,5,0.441,0.1,0.7,0.2,2,4.2,0.483,0.8,1,0.778,1.8,4.6,6.4,2.7,1.8,0.5,1.7,5,5.3
17360,2001,3243,Desmond Mason,NA,SF,23,1,NBA,SEA,78,14,1522,4.5,10.4,0.431,0.4,1.6,0.269,4,8.8,0.46,1.6,2.2,0.736,1.7,4.2,5.9,1.5,0.9,0.5,1.3,3.5,11
17361,2001,2236,Detlef Schrempf,NA,SF,38,16,NBA,POR,26,0,397,3.5,8.6,0.411,0.3,0.7,0.375,3.3,7.9,0.414,2.1,2.4,0.852,1.5,5.5,7.1,4,0.6,0.3,2.5,3.9,9.4
17362,2001,3183,Devean George,NA,SF,23,2,NBA,LAL,59,1,593,3.9,12.6,0.309,0.9,4.1,0.221,3,8.4,0.353,2.4,3.3,0.709,2.1,4.6,6.7,1.2,0.9,0.9,2.1,5.3,11
17363,2001,2648,Dikembe Mutombo,NA,C,34,10,NBA,TOT,75,75,2591,3.7,7.7,0.484,0,0,NA,3.7,7.7,0.484,2.9,4,0.725,4.3,9.8,14.1,1.1,0.4,2.8,2,2.8,10.4
17364,2001,2648,Dikembe Mutombo,NA,C,34,10,NBA,ATL,49,49,1716,3.5,7.4,0.477,0,0,NA,3.5,7.4,0.477,2.2,3.2,0.695,3.9,10.6,14.5,1.1,0.4,2.9,1.9,2.9,9.3
17365,2001,2648,Dikembe Mutombo,NA,C,34,10,NBA,PHI,26,26,875,4.1,8.3,0.495,0,0,NA,4.1,8.3,0.495,4.3,5.6,0.759,4.9,8.4,13.2,0.9,0.4,2.7,2.1,2.7,12.5
17366,2001,3184,Dion Glover,NA,SG,22,2,NBA,ATL,57,7,929,5.5,13,0.42,0.3,1.8,0.196,5.1,11.2,0.455,1.8,2.7,0.681,1.5,3.6,5.1,2.7,1.9,0.4,2.1,3.6,13.1
17367,2001,3116,Dirk Nowitzki,NA,PF,22,3,NBA,DAL,82,82,3125,6.8,14.4,0.474,1.7,4.5,0.387,5.1,9.9,0.513,5.2,6.2,0.838,1.4,7.3,8.7,2,0.9,1.2,1.8,2.8,20.6
17368,2001,2711,Don MacLean,NA,SF,31,9,NBA,MIA,8,1,76,4.7,9.5,0.5,0.9,0.9,1,3.8,8.5,0.444,4.3,5.7,0.75,3.3,5.2,8.5,1.9,2.4,0.5,4.7,4.3,14.7
17369,2001,2914,Don Reid,NA,PF,27,6,NBA,ORL,65,7,764,3.9,6.8,0.566,0,0,NA,3.9,6.8,0.566,2.2,3.5,0.613,4,7.4,11.4,1,1.1,2.5,2.3,9,9.9
17370,2001,3244,Donnell Harvey,NA,PF,20,1,NBA,DAL,18,0,65,4.4,7.8,0.571,0,0,NA,4.4,7.8,0.571,3.3,8.9,0.375,3.3,7.8,11.1,1.1,1.7,0.6,3.9,8.3,12.2
17371,2001,2853,Donyell Marshall,NA,SF,27,7,NBA,UTA,81,49,2326,6.6,13.1,0.503,0.6,2,0.32,6,11.2,0.535,3.2,4.2,0.751,2.7,6.1,8.8,2.1,1.3,1.2,2,3,17
17372,2001,2712,Doug Christie,NA,SG,30,9,NBA,SAC,81,81,2939,3.8,9.7,0.395,1.2,3.1,0.376,2.7,6.6,0.403,3.4,3.8,0.897,1.2,3.2,4.3,3.5,2.2,0.6,1.9,2.7,12.2
